TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Golden State Warriors,13,13,8.5,46,101,45.5,45.5,8.5,46,101,45.5,0.0,0,0,-
Boston Celtics,16,15,6.9,38,98,38.8,38.8,6.8,38,96,39.6,0.1,0,2,0.0
Los Angeles Lakers,15,15,6.9,41,97,42.3,43.8,6.4,38,91,41.8,0.4,3,6,50.0
Miami Heat,14,14,7.0,38,84,45.2,45.8,6.6,37,79,46.8,0.4,1,5,20.0
Phoenix Suns,11,11,8.2,34,80,42.5,42.5,8.1,34,79,43.0,0.1,0,1,0.0
Philadelphia 76ers,11,11,7.6,32,68,47.1,47.1,7.5,32,67,47.8,0.1,0,1,0.0
Denver Nuggets,14,14,5.7,29,68,42.6,42.6,5.7,29,67,43.3,0.1,0,1,0.0
New York Knicks,11,11,6.5,35,59,59.3,60.2,6.3,34,57,59.6,0.2,1,2,50.0
Sacramento Kings,7,7,7.8,20,50,40.0,40.0,6.7,20,43,46.5,1.1,0,7,0.0
Atlanta Hawks,6,6,8.7,24,47,51.1,51.1,8.5,24,46,52.2,0.2,0,1,0.0
Memphis Grizzlies,6,6,7.5,22,41,53.7,53.7,7.4,22,40,55.0,0.2,0,1,0.0
Minnesota Timberwolves,5,5,8.9,19,39,48.7,48.7,8.7,19,38,50.0,0.2,0,1,0.0
LA Clippers,5,5,6.9,14,30,46.7,46.7,6.5,14,28,50.0,0.5,0,2,0.0
Cleveland Cavaliers,5,5,6.2,16,26,61.5,61.5,6.2,16,26,61.5,0.0,0,0,-
Milwaukee Bucks,5,5,5.6,13,25,52.0,54.0,4.7,12,21,57.1,0.9,1,4,25.0
Brooklyn Nets,4,4,6.4,8,22,36.4,36.4,6.4,8,22,36.4,0.0,0,0,-
