PLAYER,TEAM,GP,W,L,MIN,PassesMade,PassesReceived,AST,SecondaryAST,PotentialAST,AST PTSCreated,ASTAdj,AST ToPass%,AST ToPass% Adj,PLAYER_ID,TEAM_ID,FT_AST
A.J. Lawson,DAL,7,5,2,16.0,11,11,0,0,0,0,0,0.0,0.0,1630639,1610612742,0.0
AJ Green,MIL,6,2,4,67.0,56,55,2,2,6,5,5,0.036,0.089,1631260,1610612749,1.0
Aaron Gordon,DEN,10,7,3,374.0,389,379,47,0,76,130,52,0.121,0.134,203932,1610612743,5.0
Aaron Nesmith,IND,11,6,5,366.0,392,321,25,9,38,65,36,0.064,0.092,1630174,1610612754,2.0
Aaron Wiggins,OKC,9,6,3,149.0,115,104,10,1,16,23,11,0.087,0.096,1630598,1610612760,0.0
Al Horford,BOS,10,8,2,286.0,281,239,21,1,37,53,23,0.075,0.082,201143,1610612738,1.0
Alec Burks,NYK,4,2,2,68.0,58,60,3,0,3,7,3,0.052,0.052,202692,1610612752,0.0
Amir Coffey,LAC,6,2,4,112.0,78,66,2,1,8,6,3,0.026,0.038,1629599,1610612746,0.0
Andre Jackson Jr.,MIL,5,1,4,60.0,83,56,10,1,8,24,11,0.12,0.133,1641748,1610612749,0.0
Andrew Nembhard,IND,11,6,5,344.0,414,444,51,5,88,128,60,0.123,0.145,1629614,1610612754,6.0
Anthony Black,ORL,2,2,0,11.0,25,26,2,0,4,5,2,0.08,0.08,1641710,1610612753,0.0
Anthony Davis,LAL,5,1,4,208.0,253,227,20,1,27,47,21,0.079,0.083,203076,1610612747,0.0
Anthony Edwards,MIN,9,6,3,364.0,494,586,54,13,89,143,73,0.109,0.148,1630162,1610612750,6.0
Austin Reaves,LAL,5,1,4,174.0,202,210,18,7,28,42,26,0.089,0.129,1630559,1610612747,1.0
Bam Adebayo,MIA,5,1,4,193.0,223,256,19,3,32,49,22,0.085,0.099,1628389,1610612748,0.0
Ben Sheppard,IND,11,6,5,204.0,220,169,10,3,15,20,12,0.045,0.055,1641767,1610612754,0.0
Bobby Portis,MIL,6,2,4,187.0,246,214,6,3,19,22,11,0.024,0.045,1626171,1610612749,2.0
Bojan Bogdanovic,NYK,4,3,1,51.0,31,45,4,1,5,11,5,0.129,0.161,202711,1610612752,0.0
Bol Bol,PHX,3,0,3,13.0,6,3,0,0,0,0,0,0.0,0.0,1629626,1610612756,0.0
Bones Hyland,LAC,3,0,3,12.0,18,27,4,1,3,10,5,0.222,0.278,1630538,1610612746,0.0
Bradley Beal,PHX,4,0,4,154.0,213,231,18,3,23,46,23,0.085,0.108,203078,1610612756,2.0
Brandon Boston Jr.,LAC,3,0,3,10.0,16,12,1,0,3,5,2,0.063,0.125,1630527,1610612746,1.0
Brandon Ingram,NOP,4,0,4,145.0,149,189,13,2,35,38,17,0.087,0.114,1627742,1610612740,2.0
Brook Lopez,MIL,6,2,4,200.0,119,174,11,0,15,28,11,0.092,0.092,201572,1610612749,0.0
Buddy Hield,PHI,4,1,3,51.0,47,45,2,0,3,6,2,0.043,0.043,1627741,1610612755,0.0
CJ McCollum,NOP,4,0,4,148.0,207,251,19,1,46,56,26,0.092,0.126,203468,1610612740,6.0
Caleb Houstan,ORL,3,2,1,14.0,11,8,0,0,0,0,0,0.0,0.0,1631216,1610612753,0.0
Caleb Martin,MIA,5,1,4,176.0,166,163,7,2,15,17,9,0.042,0.054,1628997,1610612748,0.0
Cameron Payne,PHI,5,2,3,61.0,79,81,7,0,17,25,11,0.089,0.139,1626166,1610612755,4.0
Caris LeVert,CLE,11,5,6,278.0,287,317,25,4,59,59,31,0.087,0.108,1627747,1610612739,2.0
Cason Wallace,OKC,9,6,3,174.0,93,88,9,1,14,23,11,0.097,0.118,1641717,1610612760,1.0
Chet Holmgren,OKC,9,6,3,310.0,389,293,20,2,27,54,24,0.051,0.062,1631096,1610612760,2.0
Chris Livingston,MIL,2,0,2,6.0,1,3,0,0,0,0,0,0.0,0.0,1641753,1610612749,0.0
Christian Braun,DEN,10,7,3,166.0,143,124,5,3,11,12,8,0.035,0.056,1631128,1610612743,0.0
Chuma Okeke,ORL,2,2,0,10.0,10,8,1,0,1,3,1,0.1,0.1,1629643,1610612753,0.0
Cole Anthony,ORL,7,3,4,103.0,108,129,9,2,20,29,15,0.083,0.139,1630175,1610612753,4.0
D'Angelo Russell,LAL,5,1,4,185.0,238,245,21,4,38,53,26,0.088,0.109,1626156,1610612747,1.0
DaQuan Jeffries,NYK,2,1,1,16.0,7,10,0,0,1,0,0,0.0,0.0,1629610,1610612752,0.0
Damian Jones,CLE,2,1,1,9.0,9,5,2,0,1,4,2,0.222,0.222,1627745,1610612739,0.0
Damian Lillard,MIL,4,1,3,156.0,161,218,20,5,40,50,27,0.124,0.168,203081,1610612749,2.0
Daniel Gafford,DAL,11,7,4,230.0,226,175,10,1,13,26,12,0.044,0.053,1629655,1610612742,1.0
Daniel Theis,LAC,1,0,1,4.0,6,4,0,0,0,0,0,0.0,0.0,1628464,1610612746,0.0
Danilo Gallinari,MIL,3,1,2,37.0,44,40,2,0,3,5,2,0.045,0.045,201568,1610612749,0.0
Dante Exum,DAL,11,7,4,80.0,111,125,8,2,24,21,11,0.072,0.099,203957,1610612742,1.0
Darius Garland,CLE,12,5,7,432.0,542,683,69,7,123,176,85,0.127,0.157,1629636,1610612739,9.0
David Roddy,PHX,2,0,2,3.0,4,3,0,0,1,0,0,0.0,0.0,1631223,1610612756,0.0
De'Anthony Melton,PHI,1,0,1,7.0,7,4,1,0,1,2,1,0.143,0.143,1629001,1610612755,0.0
DeAndre Jordan,DEN,1,1,0,9.0,6,4,0,0,0,0,0,0.0,0.0,201599,1610612743,0.0
Dean Wade,CLE,3,0,3,63.0,59,48,5,0,8,12,5,0.085,0.085,1629731,1610612739,0.0
Delon Wright,MIA,4,1,3,107.0,104,95,7,2,16,19,9,0.067,0.087,1626153,1610612748,0.0
