TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Indiana Pacers,15,133,8.2,1.01,135,52,116,44.8,50.4,9.0,4.5,9.0,0.8,46.6,33.3
Oklahoma City Thunder,16,116,6.4,1.03,120,48,99,48.5,56.1,7.8,9.5,6.9,2.6,45.7,46.7
Cleveland Cavaliers,9,77,7.7,1.2,92,38,69,55.1,62.3,6.5,5.2,6.5,1.3,54.5,60.0
New York Knicks,17,79,4.2,1.01,80,31,68,45.6,49.3,12.7,5.1,10.1,3.8,48.1,26.7
Denver Nuggets,14,70,4.5,1.13,79,33,62,53.2,60.5,4.3,7.1,2.9,0.0,51.4,53.3
LA Clippers,7,65,8.9,1.2,78,36,59,61.0,63.6,6.2,4.6,6.2,1.5,58.5,66.7
Boston Celtics,11,61,5.3,1.25,76,30,53,56.6,67.0,11.5,6.6,11.5,4.9,55.7,80.0
Minnesota Timberwolves,15,66,4.0,1.0,66,24,50,48.0,54.0,16.7,12.1,15.2,4.5,47.0,14.3
Detroit Pistons,6,44,6.6,1.3,57,18,32,56.3,64.1,25.0,4.5,20.5,2.3,61.4,93.3
Los Angeles Lakers,5,31,6.1,1.26,39,15,28,53.6,62.5,9.7,3.2,9.7,3.2,54.8,86.7
Golden State Warriors,12,54,4.2,0.72,39,15,43,34.9,38.4,11.1,9.3,9.3,0.0,37.0,0.0
Milwaukee Bucks,5,36,6.6,1.03,37,14,33,42.4,50.0,5.6,2.8,5.6,0.0,44.4,40.0
Miami Heat,4,25,6.1,1.4,35,12,22,54.5,70.5,8.0,4.0,8.0,0.0,56.0,100.0
Houston Rockets,7,41,5.4,0.76,31,13,34,38.2,39.7,9.8,9.8,7.3,2.4,36.6,6.7
Orlando Magic,5,23,4.4,1.22,28,12,21,57.1,64.3,4.3,4.3,4.3,0.0,56.5,73.3
Memphis Grizzlies,4,17,3.7,1.0,17,7,15,46.7,50.0,5.9,5.9,5.9,0.0,47.1,14.3
