TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Indiana Pacers,14,119,7.8,1.08,128,49,103,47.6,53.4,10.1,4.2,10.1,0.8,49.6,40.0
Oklahoma City Thunder,15,111,6.5,1.01,112,44,94,46.8,54.8,8.1,9.9,7.2,2.7,44.1,26.7
Cleveland Cavaliers,9,77,7.7,1.2,92,38,69,55.1,62.3,6.5,5.2,6.5,1.3,54.5,60.0
Denver Nuggets,14,70,4.5,1.13,79,33,62,53.2,60.5,4.3,7.1,2.9,0.0,51.4,53.3
LA Clippers,7,65,8.9,1.2,78,36,59,61.0,63.6,6.2,4.6,6.2,1.5,58.5,66.7
Boston Celtics,11,61,5.3,1.25,76,30,53,56.6,67.0,11.5,6.6,11.5,4.9,55.7,80.0
New York Knicks,16,74,4.2,0.99,73,28,64,43.8,47.7,12.2,5.4,9.5,4.1,45.9,13.3
Minnesota Timberwolves,14,60,3.9,1.1,66,24,46,52.2,58.7,18.3,10.0,16.7,5.0,51.7,46.7
Detroit Pistons,6,44,6.6,1.3,57,18,32,56.3,64.1,25.0,4.5,20.5,2.3,61.4,93.3
Los Angeles Lakers,5,31,6.1,1.26,39,15,28,53.6,62.5,9.7,3.2,9.7,3.2,54.8,86.7
Golden State Warriors,12,54,4.2,0.72,39,15,43,34.9,38.4,11.1,9.3,9.3,0.0,37.0,0.0
Milwaukee Bucks,5,36,6.6,1.03,37,14,33,42.4,50.0,5.6,2.8,5.6,0.0,44.4,33.3
Miami Heat,4,25,6.1,1.4,35,12,22,54.5,70.5,8.0,4.0,8.0,0.0,56.0,100.0
Houston Rockets,7,41,5.4,0.76,31,13,34,38.2,39.7,9.8,9.8,7.3,2.4,36.6,6.7
Orlando Magic,5,23,4.4,1.22,28,12,21,57.1,64.3,4.3,4.3,4.3,0.0,56.5,73.3
Memphis Grizzlies,4,17,3.7,1.0,17,7,15,46.7,50.0,5.9,5.9,5.9,0.0,47.1,20.0
