TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Denver Nuggets,14,104,6.6,1.08,112,47,86,54.7,56.4,11.5,7.7,10.6,1.9,53.8,33.3
New York Knicks,12,78,5.9,1.17,91,38,59,64.4,64.4,15.4,12.8,14.1,3.8,59.0,80.0
Oklahoma City Thunder,11,61,4.8,1.2,73,28,43,65.1,66.3,18.0,13.1,16.4,1.6,62.3,93.3
Golden State Warriors,12,67,5.2,1.08,72,31,54,57.4,58.3,9.0,10.4,7.5,0.0,55.2,26.7
Boston Celtics,11,62,5.4,1.11,69,29,51,56.9,56.9,12.9,9.7,12.9,4.8,54.8,46.7
Houston Rockets,7,52,6.9,1.19,62,25,42,59.5,61.9,11.5,9.6,7.7,1.9,57.7,86.7
Minnesota Timberwolves,10,60,5.6,0.98,59,25,50,50.0,50.0,13.3,5.0,13.3,1.7,53.3,13.3
Cleveland Cavaliers,9,46,4.6,1.15,53,22,37,59.5,60.8,10.9,10.9,10.9,2.2,56.5,73.3
Detroit Pistons,6,34,5.1,1.15,39,18,24,75.0,75.0,11.8,20.6,11.8,2.9,58.8,64.3
LA Clippers,7,34,4.6,1.15,39,19,30,63.3,63.3,2.9,8.8,2.9,0.0,58.8,64.3
Orlando Magic,5,36,6.9,0.81,29,12,28,42.9,42.9,11.1,11.1,8.3,0.0,44.4,0.0
Indiana Pacers,10,25,2.3,1.08,27,13,23,56.5,56.5,4.0,4.0,4.0,0.0,56.0,40.0
Milwaukee Bucks,5,28,5.1,0.96,27,11,19,57.9,57.9,14.3,21.4,14.3,3.6,50.0,6.7
Memphis Grizzlies,4,21,4.6,1.14,24,10,17,58.8,58.8,9.5,9.5,9.5,0.0,57.1,53.3
Miami Heat,4,15,3.6,1.47,22,11,13,84.6,84.6,0.0,13.3,0.0,0.0,73.3,100.0
Los Angeles Lakers,5,18,3.6,1.0,18,6,13,46.2,46.2,22.2,11.1,22.2,5.6,50.0,20.0
