TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Oklahoma City Thunder,10,137,13.1,1.08,148,57,116,49.1,53.0,13.1,4.4,11.7,2.2,52.6,86.7
Boston Celtics,11,141,12.5,0.95,134,46,113,40.7,45.1,14.9,7.8,13.5,2.8,44.0,60.0
New York Knicks,13,139,9.8,0.94,131,46,112,41.1,43.8,17.3,7.9,12.9,5.8,43.9,46.7
Dallas Mavericks,12,135,10.6,0.86,116,46,111,41.4,46.8,6.7,11.9,5.9,0.7,39.3,26.7
Minnesota Timberwolves,11,104,9.1,1.0,104,40,88,45.5,51.7,7.7,8.7,5.8,1.0,45.2,73.3
LA Clippers,6,98,15.7,0.97,95,31,82,37.8,43.9,13.3,7.1,11.2,4.1,40.8,66.7
Milwaukee Bucks,6,61,9.7,1.26,77,28,54,51.9,57.4,14.8,1.6,13.1,4.9,55.7,100.0
Cleveland Cavaliers,12,100,8.1,0.69,69,26,86,30.2,32.6,11.0,7.0,9.0,4.0,32.0,0.0
Indiana Pacers,14,63,4.2,0.9,57,26,55,47.3,48.2,6.3,9.5,6.3,3.2,44.4,33.3
Orlando Magic,7,65,8.5,0.8,52,17,52,32.7,33.7,15.4,7.7,12.3,3.1,38.5,13.3
Denver Nuggets,12,54,4.4,0.94,51,16,44,36.4,44.3,16.7,5.6,16.7,3.7,42.6,53.3
Los Angeles Lakers,5,45,8.8,1.07,48,18,35,51.4,54.3,11.1,11.1,11.1,0.0,51.1,80.0
Phoenix Suns,4,40,9.7,1.15,46,15,29,51.7,55.2,20.0,7.5,12.5,0.0,57.5,93.3
Philadelphia 76ers,6,44,7.0,0.91,40,13,34,38.2,41.2,13.6,9.1,11.4,0.0,43.2,40.0
Miami Heat,5,37,7.7,0.81,30,13,33,39.4,40.9,8.1,5.4,8.1,2.7,37.8,20.0
New Orleans Pelicans,4,22,5.1,0.77,17,8,18,44.4,47.2,0.0,18.2,0.0,0.0,36.4,6.7
