TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Boston Celtics,12,159,12.9,1.0,159,54,126,42.9,47.6,15.7,8.2,14.5,3.1,45.9,73.3
Oklahoma City Thunder,10,137,13.1,1.08,148,57,116,49.1,53.0,13.1,4.4,11.7,2.2,52.6,86.7
New York Knicks,13,139,9.8,0.94,131,46,112,41.1,43.8,17.3,7.9,12.9,5.8,43.9,40.0
Dallas Mavericks,13,140,10.1,0.89,124,49,116,42.2,47.8,7.1,11.4,6.4,1.4,40.0,26.7
Minnesota Timberwolves,12,109,8.7,0.97,106,40,91,44.0,50.0,8.3,9.2,6.4,0.9,44.0,60.0
LA Clippers,6,98,15.7,0.97,95,31,82,37.8,43.9,13.3,7.1,11.2,4.1,40.8,53.3
Milwaukee Bucks,6,61,9.7,1.26,77,28,54,51.9,57.4,14.8,1.6,13.1,4.9,55.7,100.0
Indiana Pacers,15,73,4.6,0.97,71,32,64,50.0,51.6,6.8,9.6,6.8,4.1,46.6,66.7
Cleveland Cavaliers,12,100,8.1,0.69,69,26,86,30.2,32.6,11.0,7.0,9.0,4.0,32.0,0.0
Orlando Magic,7,65,8.5,0.8,52,17,52,32.7,33.7,15.4,7.7,12.3,3.1,38.5,13.3
Denver Nuggets,12,54,4.4,0.94,51,16,44,36.4,44.3,16.7,5.6,16.7,3.7,42.6,46.7
Los Angeles Lakers,5,45,8.8,1.07,48,18,35,51.4,54.3,11.1,11.1,11.1,0.0,51.1,80.0
Phoenix Suns,4,40,9.7,1.15,46,15,29,51.7,55.2,20.0,7.5,12.5,0.0,57.5,93.3
Philadelphia 76ers,6,44,7.0,0.91,40,13,34,38.2,41.2,13.6,9.1,11.4,0.0,43.2,33.3
Miami Heat,5,37,7.7,0.81,30,13,33,39.4,40.9,8.1,5.4,8.1,2.7,37.8,20.0
New Orleans Pelicans,4,22,5.1,0.77,17,8,18,44.4,47.2,0.0,18.2,0.0,0.0,36.4,6.7
