TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Indiana Pacers,15,286,18.0,1.32,377,151,237,63.7,72.8,11.2,10.5,10.5,4.5,57.7,100.0
New York Knicks,13,244,17.3,1.14,277,100,197,50.8,59.1,13.5,9.0,12.7,3.3,50.8,53.3
Boston Celtics,12,203,16.4,1.21,245,97,170,57.1,64.4,9.9,7.9,8.9,1.5,54.7,80.0
Dallas Mavericks,13,213,15.4,1.13,241,95,165,57.6,63.9,11.3,14.6,10.8,3.3,52.1,46.7
Cleveland Cavaliers,12,179,14.6,1.18,212,83,150,55.3,61.0,10.1,7.8,8.9,1.7,54.7,73.3
Denver Nuggets,12,193,15.6,1.09,211,86,156,55.1,61.9,6.7,14.5,6.2,2.1,48.7,26.7
Minnesota Timberwolves,12,172,13.7,1.21,208,72,139,51.8,60.1,16.3,5.8,15.1,2.9,55.2,86.7
Oklahoma City Thunder,10,189,18.1,1.0,188,67,149,45.0,51.7,10.6,11.6,10.1,1.1,45.0,6.7
Orlando Magic,7,111,14.6,1.06,118,39,86,45.3,50.6,19.8,8.1,18.9,5.4,49.5,13.3
Los Angeles Lakers,5,93,18.2,1.23,114,44,76,57.9,63.8,15.1,7.5,15.1,4.3,57.0,93.3
Philadelphia 76ers,6,94,14.9,1.17,110,40,75,53.3,63.3,12.8,11.7,12.8,4.3,51.1,66.7
LA Clippers,6,95,15.2,1.06,101,36,73,49.3,56.2,13.7,12.6,12.6,3.2,48.4,20.0
Phoenix Suns,4,79,19.2,1.11,88,30,56,53.6,61.6,15.2,15.2,12.7,1.3,51.9,33.3
Milwaukee Bucks,6,65,10.4,1.14,74,22,46,47.8,57.6,23.1,13.8,23.1,7.7,49.2,60.0
Miami Heat,5,60,12.5,1.12,67,28,49,57.1,65.3,3.3,16.7,3.3,1.7,48.3,40.0
New Orleans Pelicans,4,78,17.9,0.63,49,21,62,33.9,34.7,6.4,16.7,6.4,2.6,30.8,0.0
